PERSON_ID,PERSON_TYPE,CRASH_RECORD_ID,VEHICLE_ID,SEX,AGE,AIRBAG_DEPLOYED,EJECTION,INJURY_CLASSIFICATION,DRIVER_ACTION,DRIVER_VISION,PHYSICAL_CONDITION,PEDPEDAL_ACTION,PEDPEDAL_VISIBILITY,PEDPEDAL_LOCATION,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,DOORING_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION,geometry,YEAR,ADDRESS
P311046,PASSENGER,985345ecc2daccfea9c392c3635ce43908163ef3dbd95b32510eeeea601b163ea6343c53614cc779f983ca17ce335500aaaa5a68293bb3f1099d860e67694219,1329664.0,F,19.0,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,2022-08-15 15:20:00,30,CLEAR,DAYLIGHT,REAR END,FOUR WAY,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,"OVER $1,500",08/15/2022 03:36:00 PM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,7.0,0.0,15,2,8,41.830409127,-87.67787617,POINT (-87.6778761696 41.830409126743),POINT (1162884.3256817998 1881472.7989544214),2022,3500 S ARCHER AVE
O1346797,DRIVER,c00146bdcbb6e5f094d1ea89e21440f29b1f18da282340266a528183d7e1874fbd90e4c4368d8e75d87069c9422157f3073998cc0f3642e529a0292f9b7cf51a,1279596.0,M,47.0,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,IMPROPER LANE CHANGE,UNKNOWN,NORMAL,,,,,2022-05-28 17:50:00,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"OVER $1,500",05/28/2022 07:35:00 PM,IMPROPER LANE USAGE,IMPROPER LANE USAGE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,7,5,41.880924035,-87.6249342,POINT (-87.624934199852 41.880924035095),POINT (1177161.0212815234 1899994.8523398936),2022,76 E MONROE ST
O1314387,DRIVER,c2cee0ec4b84935c1a8d763525b654e2117a3b90612e42302cb03e64968bc26c5e9072b650232999a6fb086414eca28bb241bb9a41d6623d168ba94fde3a07da,1248367.0,F,66.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,IMPROPER BACKING,UNKNOWN,UNKNOWN,,,,,2022-04-09 09:38:00,30,CLEAR,DAYLIGHT,REAR TO FRONT,ONE-WAY,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,$500 OR LESS,04/09/2022 10:02:00 AM,IMPROPER BACKING,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,7,4,41.892710585,-87.620130658,POINT (-87.620130658406 41.892710584594),POINT (1178433.4304032566 1904300.7020198426),2022,300 E OHIO ST
O1454612,DRIVER,d459a092e598ef2e00535a7e985595ae593d5b2c8a9757378c336a04d2dbb5abfec859561cbd240888476941bfda2a0371a38667f428123262cbee08b845b6de,1382464.0,M,,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,UNKNOWN,,,,,2022-11-03 15:00:00,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,$500 OR LESS,11/03/2022 04:29:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,5,11,41.899539028,-87.623989,POINT (-87.623989000326 41.899539027962),POINT (1177362.3423941855 1906780.280175411),2022,909 N MICHIGAN AVE
O1420917,DRIVER,5496c1c1e5f61d56c3dd815107766c5c87f90e4a8b5ddd2f1688d7a1279d7762862ae3fda82c249e37189f5544bdae1526855584179df40db5aa6a47df6d40fc,1350337.0,F,,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,IMPROPER TURN,UNKNOWN,UNKNOWN,,,,,2022-09-16 15:00:00,30,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",09/16/2022 03:45:00 PM,IMPROPER TURNING/NO SIGNAL,IMPROPER TURNING/NO SIGNAL,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,6,9,41.865772701,-87.629287507,POINT (-87.629287506725 41.865772700844),POINT (1176020.810223075 1894463.9687436498),2022,1259 S FEDERAL ST
P281959,PASSENGER,f43864b2ce8693ee196809a2d096edacf868276c380b7df251133867dbddcc5a70f621aad2dcb6b19b3ae8d35628ade218a314ab43d0860b7c366d9d282b5d78,1198802.0,,,DEPLOYMENT UNKNOWN,UNKNOWN,NO INDICATION OF INJURY,,,,,,,,2022-01-14 14:39:00,35,CLEAR,DUSK,PEDALCYCLIST,T-INTERSECTION,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,"$501 - $1,500",01/14/2022 02:39:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,0.0,14,6,1,41.85272163,-87.64817434,POINT (-87.648174340327 41.852721629683),POINT (1170914.263494091 1889666.562434254),2022,900 W CERMAK RD
O1464633,DRIVER,aff3ee2541ac865067c0c326befb04569713a2754b25234590dfaf2ae502042e18bef6658e32b2e7b61d59629920c13038733162e28a58a55cf9f25f1cb363f5,1392114.0,F,35.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,,,,,2022-11-18 12:22:00,30,CLEAR,DAYLIGHT,OTHER OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"OVER $1,500",11/18/2022 01:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,6,11,42.004692641,-87.673035687,POINT (-87.673035686889 42.004692640611),POINT (1163714.5512887102 1944992.0261707723),2022,6740 N CLARK ST
O1488887,DRIVER,8bc569a2a8ba6431076396739b02e19c7e6aa976d59b645b80fe9a3ec41dc887956a850f429323bee7d7e2cde032e2e6f87cbfb0372be8b201cd210b2ccafbe5,1415357.0,X,,DEPLOYMENT UNKNOWN,UNKNOWN,NO INDICATION OF INJURY,FOLLOWED TOO CLOSELY,UNKNOWN,UNKNOWN,,,,,2022-12-27 13:40:00,30,SNOW,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),WET,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",12/27/2022 03:30:00 PM,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,3,12,41.773438566,-87.566899306,POINT (-87.566899305833 41.773438566009),POINT (1193314.5899005781 1860963.3227132377),2022,6700 S SOUTH SHORE DR
O1405996,DRIVER,eed4a0ca0b25be912d151611a67b5fe399bec407dbfa987d235ff02ba4b63e854c3342a9cf4c4094ea12671c017b57e50060e5806756011f117068d26ba7cb3f,1336084.0,M,43.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,IMPROPER LANE CHANGE,UNKNOWN,NORMAL,,,,,2022-08-25 18:00:00,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"OVER $1,500",08/25/2022 06:45:00 PM,IMPROPER LANE USAGE,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,5,8,41.779858362,-87.631977124,POINT (-87.631977123618 41.779858361751),POINT (1175543.7566120026 1863151.163497988),2022,6302 S YALE AVE
O1267879,DRIVER,2c1be7c921bc3f625bf39f08d120bcc11baa0d6698d44c57968b3e8e9c77d0459fe53b476f0e220e63c4c69e1bccd3654b5739915a5e214cc6a4b4d13ac6bd84,1203583.0,X,,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,TOO FAST FOR CONDITIONS,UNKNOWN,UNKNOWN,,,,,2022-01-23 04:00:00,30,SNOW,"DARKNESS, LIGHTED ROAD",SIDESWIPE OPPOSITE DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),SNOW OR SLUSH,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,"OVER $1,500",01/23/2022 05:10:00 AM,WEATHER,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4,1,1,41.812879803,-87.706447547,POINT (-87.706447546565 41.812879802555),POINT (1155144.2241480367 1875027.0853147702),2022,4432 S ARCHER AVE
O1280044,DRIVER,f2d9d88a39efe427aa5dd38a4461a44fa80d32e2f0c48ec60866848a5e9166b5a7122ea15870ad7d7103958c078ffed5c4a070c36005b1e5c5ef175e21cf430f,1215361.0,F,34.0,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,FAILED TO YIELD,UNKNOWN,NORMAL,,,,,2022-02-11 17:00:00,25,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"$501 - $1,500",02/11/2022 07:30:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,6,2,41.861026204,-87.693401175,POINT (-87.693401175443 41.861026204489),POINT (1158570.0810974946 1892597.6554640313),2022,1500 S WASHTENAW AVE
O1418616,DRIVER,cd241e490eb02894b7f74c0c3a8d75247b4aa4dea1e753bdd355679835f8d9a876f32103245cc376fc6aec37c83a4d4fac3f7b79d92e6a3c6aef487c0b383d47,1348139.0,M,,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,FAILED TO YIELD,NOT OBSCURED,NORMAL,,,,,2022-09-13 08:00:00,30,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"$501 - $1,500",09/13/2022 09:34:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,3,9,41.922298499,-87.648796003,POINT (-87.64879600267 41.922298499453),POINT (1170542.6419673888 1915018.990242861),2022,2214 N HALSTED ST
O1357179,DRIVER,9f696cf0fbf163c5526ab2b7fc59cdd23208125dea3ab2a212dfb72a35b4b13b3db991f9263e79403019c07b1d1d0f970cab76f26abb413cf3ce805b67c67190,1289562.0,M,21.0,"DEPLOYED, FRONT",NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,,,,,2022-06-13 12:10:00,20,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,"OVER $1,500",06/13/2022 12:13:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12,2,6,41.773453388,-87.703156835,POINT (-87.703156834596 41.77345338842),POINT (1156146.6154355225 1860666.9309849753),2022,6600 S KEDZIE AVE
O1464822,DRIVER,8862aceb620e3b4793959df4e4a6e423f55162e18a322dbcddf53ca5493229d7af8574209347da5f6d71f7ccd170230bbd3748d9ee5afb7101642fc80a16fcc8,1392295.0,F,43.0,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,,,,,2022-11-18 13:30:00,30,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"OVER $1,500",11/18/2022 05:24:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,6,11,41.799085222,-87.692116915,POINT (-87.692116915025 41.799085221838),POINT (1159088.3922630958 1870029.246293452),2022,2713 W 52ND ST
O1422446,DRIVER,6438463cb7685df30327ce7b73fad68db827f09307a59e2e2919584158970eb6cfb274d66319997f4d3aab631d1f3fe9db97a76b060cbbd84cf765e3dfc30eec,1351846.0,M,60.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,,,,,2022-09-18 14:50:00,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"$501 - $1,500",09/18/2022 03:45:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,1,9,41.954815177,-87.727797531,POINT (-87.727797530999 41.954815177189),POINT (1148959.0690139367 1926706.4134157598),2022,4038 N PULASKI RD
O1487252,DRIVER,98aea31ca74b6fda64469323d6dd1452d3e7b7cfd64e36c3e06fe5d49966393fd949a5cdeb6fa670b435d7910448398faf55d245132e62859823f2f19d44cc52,1413780.0,X,,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,UNKNOWN,,,,Y,2022-12-24 00:01:00,30,SNOW,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),SNOW OR SLUSH,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",12/24/2022 09:48:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,7,12,41.807998405,-87.722298419,POINT (-87.722298419393 41.807998405332),POINT (1150835.7739480557 1873217.2099767663),2022,3924 W 47TH ST
O1382965,DRIVER,4d2f824e4904e7817e93791d77fdfe4831ce100c6a782886de776996bdd0f2ab23466fa6d9c8b8af85deb69b15428b547092d7ae9a7d39b9f42af4df4dab7da6,1314041.0,M,28.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,,,,,2022-07-21 10:50:00,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,"OVER $1,500",07/21/2022 10:51:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,2.0,0.0,10,5,7,41.851497026,-87.719931714,POINT (-87.719931713533 41.851497025522),POINT (1151367.8315027312 1889072.5002222948),2022,3801 W CERMAK RD
P285515,PASSENGER,ffd0646b304585a3569957cde9d77a07e7b5630a3360293482f945ce7973fb9f1359908c419bc03f004d007cc37a7f97db8eff45650b10196c64801db80ae170,1216263.0,F,6.0,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,2022-02-13 15:41:00,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,"OVER $1,500",02/13/2022 03:44:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15,1,2,41.808369549,-87.684019397,POINT (-87.684019396719 41.808369548854),POINT (1161270.7689612876 1873428.973371981),2022,4700 S WESTERN BLVD
O1325736,DRIVER,efd42f3f643119b1c1eed0400ec959264b18b2b38bacd3448731c43ea0e960adc6bdfec6322b8dcce134970ba2b846e4065ed666317ce7277c3d0767ae6992cf,1259333.0,F,21.0,"DEPLOYED, FRONT",NONE,NONINCAPACITATING INJURY,UNKNOWN,NOT OBSCURED,NORMAL,,,,,2022-04-28 15:36:00,30,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,"OVER $1,500",04/28/2022 03:59:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,15,5,4,41.87405323,-87.754961552,POINT (-87.754961552339 41.874053230033),POINT (1141768.7386625763 1897225.6902906157),2022,5200 W CONGRESS PKWY
O1488691,DRIVER,00f6b35095d66dca66f36b8f9b3952c1032b20865f1810e0578b6ddb02b010c174974f0b8c30262eabd0b5f6b0b2b662a5f9608d771ae825149b021b7e4721da,1415163.0,M,61.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,,,,,2022-12-27 09:15:00,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,RAMP,ICE,OTHER,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,"OVER $1,500",12/27/2022 09:20:00 AM,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",,3,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,2.0,0.0,9,3,12,41.98515817,-87.653445562,POINT (-87.653445561983 41.985158169691),POINT (1169095.5629254596 1937915.2167383633),2022,5650 N LAKE SHORE DR SB
O1404175,DRIVER,94e3b267292aaba4d2950663221d24484c1d1fb38fb779269edb4fbe2d60475ecaaea03ae58dc664fc59dfa70bb8c95a48b637739c258f41610a24f033ecc60d,1334336.0,M,30.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,OTHER,UNKNOWN,NORMAL,,,,,2022-08-23 07:57:00,30,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,"OVER $1,500",08/23/2022 07:59:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,3,8,41.77857237,-87.727790351,POINT (-87.727790351024 41.778572369865),POINT (1149414.0357849107 1862483.9722290405),2022,6300 S KEELER AVE
O1447746,DRIVER,3596af03223f46640b51dd4d7ad5d3ca5f1ebc1b740f959bef4bd2b0e7a9df6f813e2cda576783f5a38f6bc43dba2868729ad757e586fae95f210c1ce93c1d5c,1375967.0,F,72.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,OTHER,NOT OBSCURED,NORMAL,,,,,2022-10-24 22:45:00,25,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,"$501 - $1,500",10/25/2022 07:45:00 AM,NOT APPLICABLE,NOT APPLICABLE,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22,2,10,41.87649929,-87.693885419,POINT (-87.693885418777 41.876499290401),POINT (1158396.169905633 1898235.0339443674),2022,330 S WASHTENAW AVE
O1440704,DRIVER,b66841633d29ea7ddee9f2e41805d25161135a4146a79f5236d71f08f83dbae32198115e84cce18397a110012ec92c148755c23cc5355d5a96273ab98178b26e,1369244.0,F,37.0,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,NORMAL,,,,,2022-10-12 08:37:00,25,RAIN,DAYLIGHT,REAR TO FRONT,NOT DIVIDED,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"$501 - $1,500",10/14/2022 06:30:00 PM,IMPROPER BACKING,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,4,10,41.957443859,-87.650645766,POINT (-87.650645765933 41.957443859219),POINT (1169937.2437852153 1927822.0446816573),2022,820 W BELLE PLAINE AVE
O1318954,DRIVER,ddfcd00bcafed5cc06ba1a3d89c0f042e5f547f78749a46da1fb3beb97787118656b45c35cc1f65118093c46b5551a762ae226790f45fdd03d2376262cf06584,1252751.0,M,48.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,,,,,2022-04-17 15:30:00,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"OVER $1,500",04/17/2022 04:05:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,1,4,41.884200793,-87.755058545,POINT (-87.755058544886 41.884200793004),POINT (1141717.408082993 1900923.2657695806),2022,159 N LARAMIE AVE
O1486303,DRIVER,3af8a708c8e3b8f2b0ccf5be690cd754a27d90e59dd2872730668728be684912000f47f26b473ddb141c148db50719453e300026fd87517b444b262b2b4cd28a,1412878.0,F,29.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,,,,,2022-12-22 11:00:00,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,UNKNOWN,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,$500 OR LESS,12/22/2022 03:30:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,5,12,41.895933348,-87.677199917,POINT (-87.677199916526 41.895933347984),POINT (1162886.1454933805 1905351.0857602407),2022,800 N DAMEN AVE
P316281,PASSENGER,e3dfcebdea343ab52ef045d097210c48838816731728413fa84a09e30da509068f6632ffbd9a6b43006f0a01f82b3cac169d62ea063f891edd0b718c39871929,1353629.0,F,17.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,2022-09-21 07:39:00,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"OVER $1,500",09/21/2022 08:30:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7,4,9,41.778505205,-87.60574183,POINT (-87.605741829658 41.778505205158),POINT (1182703.6052437688 1862717.5374390518),2022,6401 S COTTAGE GROVE AVE
O1394362,PEDESTRIAN,42dd4c705fe24def0fbc6fd9df069238a5fd47eb4f9eb26722a2dc010d19f816287874eeda26cb59ce197ba6955d0d885a53fafc60be2c058b1820a4ea362a75,,M,45.0,,,NONINCAPACITATING INJURY,NONE,NOT OBSCURED,UNKNOWN,CROSSING - NO CONTROLS (AT INTERSECTION),NO CONTRASTING CLOTHING,BIKE LANE,Y,2022-08-06 10:30:00,30,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,"OVER $1,500",08/07/2022 05:00:00 PM,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",IMPROPER TURNING/NO SIGNAL,N,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10,7,8,41.791079328,-87.61603439,POINT (-87.616034389864 41.791079327817),POINT (1179858.0253919375 1867275.8790879122),2022,5700 S DR MARTIN LUTHER KING JR DR
O1331551,DRIVER,6f8692ba7612c211614064855907565ec4a39321a0777237109a98f35641ea7245b03da453061c7c06188169a7120d6080d928ab1608864137ca208d27586b91,1264911.0,F,29.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,,,,,2022-05-06 18:06:00,30,CLEAR,DAYLIGHT,TURNING,FOUR WAY,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"OVER $1,500",05/06/2022 06:59:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,6,5,41.751460603,-87.585971993,POINT (-87.585971992965 41.751460603167),POINT (1188181.5710682059 1852908.9347892143),2022,7900 S STONY ISLAND AVE
P321479,PASSENGER,12200f2553a426c9f4ff5ca33c27d418bed81e6ffd4f9dcc9bdd454f6678d3aa085eae54132dba24415f47659f400a8a775b47426ec3ddbbe2fd396d8e9439a2,1377321.0,M,41.0,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,2022-10-26 17:34:00,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,$500 OR LESS,10/26/2022 05:34:00 PM,NOT APPLICABLE,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17,4,10,41.92855979,-87.699362176,POINT (-87.699362176456 41.928559790212),POINT (1156764.4346019775 1917194.818772289),2022,2844 W LOGAN BLVD
O1307508,DRIVER,ac53b0ee8ee955498db0e4f69c2c3a100469c7f06dadf40c098fe4d5c21a9f35acfdf6c4b8d5cd7a2e17b08b8e4996f224ab4d49464c09ccaa49610f1c9cb8aa,1241788.0,M,41.0,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,,,,,2022-03-29 14:15:00,30,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,"OVER $1,500",03/29/2022 02:23:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,"REPORTED, NOT EVIDENT",3.0,0.0,0.0,0.0,3.0,1.0,0.0,14,3,3,41.800115319,-87.683783894,POINT (-87.683783893797 41.80011531926),POINT (1161357.7045497345 1870421.6667184788),2022,5130 S WESTERN BLVD
